agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
1911,1911,1,2,1,2,86.02,131.10,45.08,1,1,10.00,1,15,45.10,
1912,1912,1,2,1,2,86.06,131.20,45.14,1,1,10.00,1,0,45.10,
1913,1913,1,2,1,2,86.11,131.20,45.09,1,1,10.00,1,10,45.10,
1914,1914,1,2,1,2,86.15,131.30,45.15,1,1,10.00,1,5,45.10,
1915,1915,1,2,1,2,86.20,131.30,45.10,1,1,10.00,1,15,45.10,
1916,1916,1,2,1,2,86.24,131.40,45.16,1,1,10.00,1,15,45.10,
1917,1917,1,2,1,2,86.29,131.40,45.11,1,1,10.00,1,15,45.10,
1918,1918,1,2,1,2,86.33,131.50,45.17,1,1,10.00,1,0,45.10,
1919,1919,1,2,1,2,86.38,131.50,45.12,1,1,10.00,1,0,45.10,
1920,1920,1,2,1,2,86.42,131.60,45.18,1,1,10.00,1,0,45.10,
1921,1921,1,2,1,2,86.47,131.60,45.13,1,1,10.00,1,10,45.10,
1922,1922,1,2,1,2,86.51,131.60,45.09,1,1,10.00,1,15,45.10,
1923,1923,1,2,1,2,86.56,131.70,45.14,1,1,10.00,1,0,45.10,
1924,1924,1,2,1,2,86.60,131.70,45.10,1,1,10.00,1,15,45.10,
1925,1925,1,2,1,2,86.65,131.80,45.15,1,1,10.00,1,0,45.10,
1926,1926,1,2,1,2,86.69,131.80,45.11,1,1,10.00,1,15,45.10,
1927,1927,1,2,1,2,86.74,131.90,45.16,1,1,10.00,1,0,45.10,
1928,1928,1,2,1,2,86.78,131.90,45.12,1,1,10.00,1,0,45.10,
1929,1929,1,2,1,2,86.83,132.00,45.17,1,1,10.00,1,5,45.10,
1930,1930,1,2,1,2,86.87,132.00,45.13,1,1,10.00,1,15,45.10,
1931,1931,1,2,1,2,86.92,132.00,45.08,1,1,10.00,1,0,45.10,
1932,1932,1,2,1,2,86.96,132.10,45.14,1,1,10.00,1,0,45.10,
1933,1933,1,2,1,2,87.01,132.10,45.09,1,1,10.00,1,15,45.10,
1934,1934,1,2,1,2,87.05,132.20,45.15,1,1,10.00,1,10,45.10,
1935,1935,1,2,1,2,87.10,132.20,45.10,1,1,10.00,1,10,45.10,
1936,1936,1,2,1,2,87.14,132.30,45.16,1,1,10.00,1,15,45.10,
1937,1937,1,2,1,2,87.19,132.30,45.11,1,1,10.00,1,0,45.10,
1938,1938,1,2,1,2,87.23,132.40,45.17,1,1,10.00,1,10,45.10,
1939,1939,1,2,1,2,87.28,132.40,45.12,1,1,10.00,1,5,45.10,
1940,1940,1,2,1,2,87.32,132.50,45.18,1,1,10.00,1,0,45.10,
1941,1941,1,2,1,2,87.37,132.50,45.13,1,1,10.00,1,5,45.10,
1942,1942,1,2,1,2,87.41,132.50,45.09,1,1,10.00,1,10,45.10,
1943,1943,1,2,1,2,87.46,132.60,45.14,1,1,10.00,1,0,45.10,
1944,1944,1,2,1,2,87.50,132.60,45.10,1,1,10.00,1,0,45.10,
1945,1945,1,2,1,2,87.55,132.70,45.15,1,1,10.00,1,10,45.10,
1946,1946,1,2,1,2,87.59,132.70,45.11,1,1,10.00,1,10,45.10,
1947,1947,1,2,1,2,87.64,132.80,45.16,1,1,10.00,1,15,45.10,
1948,1948,1,2,1,2,87.68,132.80,45.12,1,1,10.00,1,0,45.10,
1949,1949,1,2,1,2,87.73,132.90,45.17,1,1,10.00,1,10,45.10,
1950,1950,1,2,1,2,87.77,132.90,45.13,1,1,10.00,1,0,45.10,
1951,1951,1,2,1,2,87.82,132.90,45.08,1,1,10.00,1,10,45.10,
1952,1952,1,2,1,2,87.86,133.00,45.14,1,1,10.00,1,15,45.10,
1953,1953,1,2,1,2,87.91,133.00,45.09,1,1,10.00,1,10,45.10,
1954,1954,1,2,1,2,87.95,133.10,45.15,1,1,10.00,1,15,45.10,
1955,1955,1,2,1,2,88.00,133.10,45.10,1,1,10.00,1,10,45.10,
1956,1956,1,2,1,2,88.04,133.20,45.16,1,1,10.00,1,15,45.10,
1957,1957,1,2,1,2,88.09,133.20,45.11,1,1,10.00,1,10,45.10,
1958,1958,1,2,1,2,88.13,133.30,45.17,1,1,10.00,1,0,45.10,
1959,1959,1,2,1,2,88.18,133.30,45.12,1,1,10.00,1,5,45.10,
1960,1960,1,2,1,2,88.22,133.40,45.18,1,1,10.00,1,5,45.10,
1961,1961,1,2,1,2,88.27,133.40,45.13,1,1,10.00,1,15,45.10,
1962,1962,1,2,1,2,88.31,133.40,45.09,1,1,10.00,1,15,45.10,
1963,1963,1,2,1,2,88.36,133.50,45.14,1,1,10.00,1,5,45.10,
1964,1964,1,2,1,2,88.40,133.50,45.10,1,1,10.00,1,0,45.10,
1965,1965,1,2,1,2,88.45,133.60,45.15,1,1,10.00,1,0,45.10,
1966,1966,1,2,1,2,88.49,133.60,45.11,1,1,10.00,1,10,45.10,
1967,1967,1,2,1,2,88.54,133.70,45.16,1,1,10.00,1,5,45.10,
1968,1968,1,2,1,2,88.58,133.70,45.12,1,1,10.00,1,5,45.10,
1969,1969,1,2,1,2,88.63,133.80,45.17,1,1,10.00,1,15,45.10,
1970,1970,1,2,1,2,88.67,133.80,45.13,1,1,10.00,1,0,45.10,
1971,1971,1,2,1,2,88.72,133.80,45.08,1,1,10.00,1,5,45.10,
1972,1972,1,2,1,2,88.76,133.90,45.14,1,1,10.00,1,15,45.10,
1973,1973,1,2,1,2,88.81,133.90,45.09,1,1,10.00,1,15,45.10,
1974,1974,1,2,1,2,88.85,134.00,45.15,1,1,10.00,1,10,45.10,
1975,1975,1,2,1,2,88.90,134.00,45.10,1,1,10.00,1,10,45.10,
1976,1976,1,2,1,2,88.94,134.10,45.16,1,1,10.00,1,10,45.10,
1977,1977,1,2,1,2,88.99,134.10,45.11,1,1,10.00,1,0,45.10,
1978,1978,1,2,1,2,89.03,134.20,45.17,1,1,10.00,1,5,45.10,
1979,1979,1,2,1,2,89.08,134.20,45.12,1,1,10.00,1,0,45.10,
1980,1980,1,2,1,2,89.12,134.30,45.18,1,1,10.00,1,10,45.10,
1981,1981,1,2,1,2,89.17,134.30,45.13,1,1,10.00,1,10,45.10,
1982,1982,1,2,1,2,89.21,134.30,45.09,1,1,10.00,1,15,45.10,
1983,1983,1,2,1,2,89.26,134.40,45.14,1,1,10.00,1,0,45.10,
1984,1984,1,2,1,2,89.30,134.40,45.10,1,1,10.00,1,0,45.10,
1985,1985,1,2,1,2,89.35,134.50,45.15,1,1,10.00,1,0,45.10,
1986,1986,1,2,1,2,89.39,134.50,45.11,1,1,10.00,1,10,45.10,
1987,1987,1,2,1,2,89.44,134.60,45.16,1,1,10.00,1,0,45.10,
1988,1988,1,2,1,2,89.48,134.60,45.12,1,1,10.00,1,5,45.10,
1989,1989,1,2,1,2,89.53,134.70,45.17,1,1,10.00,1,0,45.10,
1990,1990,1,2,1,2,89.57,134.70,45.13,1,1,10.00,1,10,45.10,
1991,1991,1,2,1,2,89.62,134.70,45.08,1,1,10.00,1,10,45.10,
1992,1992,1,2,1,2,89.66,134.80,45.14,1,1,10.00,1,5,45.10,
1993,1993,1,2,1,2,89.71,134.80,45.09,1,1,10.00,1,10,45.10,
1994,1994,1,2,1,2,89.75,134.90,45.15,1,1,10.00,1,15,45.10,
1995,1995,1,2,1,2,89.80,134.90,45.10,1,1,10.00,1,0,45.10,
1996,1996,1,2,1,2,89.84,135.00,45.16,1,1,10.00,1,10,45.10,
1997,1997,1,2,1,2,89.89,135.00,45.11,1,1,10.00,1,0,45.10,
1998,1998,1,2,1,2,89.93,135.10,45.17,1,1,10.00,1,0,45.10,
1999,1999,1,2,1,2,89.98,135.10,45.12,1,1,10.00,1,15,45.10,
2000,2000,1,2,1,2,90.02,135.20,45.18,1,1,10.00,1,5,45.10,
2001,2001,1,2,1,2,90.07,135.20,45.13,1,1,10.00,1,10,45.10,
2002,2002,1,2,1,2,90.11,135.20,45.09,1,1,10.00,1,5,45.10,
2003,2003,1,2,1,2,90.16,135.30,45.14,1,1,10.00,1,15,45.10,
2004,2004,1,2,1,2,90.20,135.30,45.10,1,1,10.00,1,15,45.10,
2005,2005,1,2,1,2,90.25,135.40,45.15,1,1,10.00,1,0,45.10,
2006,2006,1,2,1,2,90.29,135.40,45.11,1,1,10.00,1,10,45.10,
2007,2007,1,2,1,2,90.34,135.50,45.16,1,1,10.00,1,0,45.10,
2008,2008,1,2,1,2,90.38,135.50,45.12,1,1,10.00,1,0,45.10,
2009,2009,1,2,1,2,90.43,135.60,45.17,1,1,10.00,1,0,45.10,
2010,2010,1,2,1,2,90.47,135.60,45.13,1,1,10.00,1,0,45.10,
2011,2011,1,2,1,2,90.52,135.60,45.08,1,1,10.00,1,0,45.10,
2012,2012,1,2,1,2,90.56,135.70,45.14,1,1,10.00,1,10,45.10,
2013,2013,1,2,1,2,90.61,135.70,45.09,1,1,10.00,1,0,45.10,
2014,2014,1,2,1,2,90.65,135.80,45.15,1,1,10.00,1,15,45.10,
2015,2015,1,2,1,2,90.70,135.80,45.10,1,1,10.00,1,5,45.10,
2016,2016,1,2,1,2,90.74,135.90,45.16,1,1,10.00,1,10,45.10,
2017,2017,1,2,1,2,90.79,135.90,45.11,1,1,10.00,1,10,45.10,
2018,2018,1,2,1,2,90.83,136.00,45.17,1,1,10.00,1,15,45.10,
2019,2019,1,2,1,2,90.88,136.00,45.12,1,1,10.00,1,0,45.10,
2020,2020,1,2,1,2,90.92,136.10,45.18,1,1,10.00,1,5,45.10,
2021,2021,1,2,1,2,90.97,136.10,45.13,1,1,10.00,1,10,45.10,
2022,2022,1,2,1,2,91.01,136.10,45.09,1,1,10.00,1,15,45.10,
2023,2023,1,2,1,2,91.06,136.20,45.14,1,1,10.00,1,0,45.10,
2024,2024,1,2,1,2,91.10,136.20,45.10,1,1,10.00,1,10,45.10,
2025,2025,1,2,1,2,91.15,136.30,45.15,1,1,10.00,1,0,45.10,
2026,2026,1,2,1,2,91.19,136.30,45.11,1,1,10.00,1,10,45.10,
2027,2027,1,2,1,2,91.24,136.40,45.16,1,1,10.00,1,15,45.10,
2028,2028,1,2,1,2,91.28,136.40,45.12,1,1,10.00,1,0,45.10,
2029,2029,1,2,1,2,91.33,136.50,45.17,1,1,10.00,1,15,45.10,
2030,2030,1,2,1,2,91.37,136.50,45.13,1,1,10.00,1,0,45.10,
2031,2031,1,2,1,2,91.42,136.50,45.08,1,1,10.00,1,0,45.10,
2032,2032,1,2,1,2,91.46,136.60,45.14,1,1,10.00,1,10,45.10,
2033,2033,1,2,1,2,91.51,136.60,45.09,1,1,10.00,1,15,45.10,
2034,2034,1,2,1,2,91.55,136.70,45.15,1,1,10.00,1,0,45.10,
2035,2035,1,2,1,2,91.60,136.70,45.10,1,1,10.00,1,5,45.10,
2036,2036,1,2,1,2,91.64,136.80,45.16,1,1,10.00,1,0,45.10,
2037,2037,1,2,1,2,91.69,136.80,45.11,1,1,10.00,1,10,45.10,
2038,2038,1,2,1,2,91.73,136.90,45.17,1,1,10.00,1,0,45.10,
2039,2039,1,2,1,2,91.78,136.90,45.12,1,1,10.00,1,10,45.10,
2040,2040,1,2,1,2,91.82,137.00,45.18,1,1,10.00,1,15,45.10,
2041,2041,1,2,1,2,91.87,137.00,45.13,1,1,10.00,1,5,45.10,
2042,2042,1,2,1,2,91.91,137.00,45.09,1,1,10.00,1,15,45.10,
2043,2043,1,2,1,2,91.96,137.10,45.14,1,1,10.00,1,15,45.10,
2044,2044,1,2,1,2,92.00,137.10,45.10,1,1,10.00,1,10,45.10,
2045,2045,1,2,1,2,92.05,137.20,45.15,1,1,10.00,1,0,45.10,
2046,2046,1,2,1,2,92.09,137.20,45.11,1,1,10.00,1,5,45.10,
2047,2047,1,2,1,2,92.14,137.30,45.16,1,1,10.00,1,15,45.10,
2048,2048,1,2,1,2,92.18,137.30,45.12,1,1,10.00,1,5,45.10,
2049,2049,1,2,1,2,92.23,137.40,45.17,1,1,10.00,1,15,45.10,
2050,2050,1,2,1,2,92.27,137.40,45.13,1,1,10.00,1,15,45.10,
2051,2051,1,2,1,2,92.32,137.40,45.08,1,1,10.00,1,15,45.10,
2052,2052,1,2,1,2,92.36,137.50,45.14,1,1,10.00,1,5,45.10,
2053,2053,1,2,1,2,92.41,137.50,45.09,1,1,10.00,1,10,45.10,
2054,2054,1,2,1,2,92.45,137.60,45.15,1,1,10.00,1,10,45.10,
2055,2055,1,2,1,2,92.50,137.60,45.10,1,1,10.00,1,10,45.10,
2056,2056,1,2,1,2,92.54,137.70,45.16,1,1,10.00,1,0,45.10,
2057,2057,1,2,1,2,92.59,137.70,45.11,1,1,10.00,1,10,45.10,
2058,2058,1,2,1,2,92.63,137.80,45.17,1,1,10.00,1,10,45.10,
2059,2059,1,2,1,2,92.68,137.80,45.12,1,1,10.00,1,5,45.10,
2060,2060,1,2,1,2,92.72,137.90,45.18,1,1,10.00,1,5,45.10,
2061,2061,1,2,1,2,92.77,137.90,45.13,1,1,10.00,1,10,45.10,
2062,2062,1,2,1,2,92.81,137.90,45.09,1,1,10.00,1,5,45.10,
2063,2063,1,2,1,2,92.86,138.00,45.14,1,1,10.00,1,10,45.10,
2064,2064,1,2,1,2,92.90,138.00,45.10,1,1,10.00,1,10,45.10,
2065,2065,1,2,1,2,92.95,138.10,45.15,1,1,10.00,1,5,45.10,
2066,2066,1,2,1,2,92.99,138.10,45.11,1,1,10.00,1,10,45.10,
2067,2067,1,2,1,2,93.04,138.20,45.16,1,1,10.00,1,0,45.10,
2068,2068,1,2,1,2,93.08,138.20,45.12,1,1,10.00,1,5,45.10,
2069,2069,1,2,1,2,93.13,138.30,45.17,1,1,10.00,1,0,45.10,
2070,2070,1,2,1,2,93.17,138.30,45.13,1,1,10.00,1,0,45.10,
2071,2071,1,2,1,2,93.22,138.30,45.08,1,1,10.00,1,10,45.10,
2072,2072,1,2,1,2,93.26,138.40,45.14,1,1,10.00,1,0,45.10,
2073,2073,1,2,1,2,93.31,138.40,45.09,1,1,10.00,1,15,45.10,
2074,2074,1,2,1,2,93.35,138.50,45.15,1,1,10.00,1,15,45.10,
2075,2075,1,2,1,2,93.40,138.50,45.10,1,1,10.00,1,10,45.10,
2076,2076,1,2,1,2,93.44,138.60,45.16,1,1,10.00,1,0,45.10,
2077,2077,1,2,1,2,93.49,138.60,45.11,1,1,10.00,1,15,45.10,
2078,2078,1,2,1,2,93.53,138.70,45.17,1,1,10.00,1,0,45.10,
2079,2079,1,2,1,2,93.58,138.70,45.12,1,1,10.00,1,15,45.10,
2080,2080,1,2,1,2,93.62,138.80,45.18,1,1,10.00,1,10,45.10,
2081,2081,1,2,1,2,93.67,138.80,45.13,1,1,10.00,1,15,45.10,
2082,2082,1,2,1,2,93.71,138.80,45.09,1,1,10.00,1,15,45.10,
2083,2083,1,2,1,2,93.76,138.90,45.14,1,1,10.00,1,5,45.10,
2084,2084,1,2,1,2,93.80,138.90,45.10,1,1,10.00,1,0,45.10,
2085,2085,1,2,1,2,93.85,139.00,45.15,1,1,10.00,1,5,45.10,
2086,2086,1,2,1,2,93.89,139.00,45.11,1,1,10.00,1,0,45.10,
2087,2087,1,2,1,2,93.94,139.10,45.16,1,1,10.00,1,10,45.10,
2088,2088,1,2,1,2,93.98,139.10,45.12,1,1,10.00,1,15,45.10,
2089,2089,1,2,1,2,94.03,139.20,45.17,1,1,10.00,1,15,45.10,
2090,2090,1,2,1,2,94.07,139.20,45.13,1,1,10.00,1,10,45.10,
2091,2091,1,2,1,2,94.12,139.20,45.08,1,1,10.00,1,0,45.10,
2092,2092,1,2,1,2,94.16,139.30,45.14,1,1,10.00,1,0,45.10,
2093,2093,1,2,1,2,94.21,139.30,45.09,1,1,10.00,1,15,45.10,
2094,2094,1,2,1,2,94.25,139.40,45.15,1,1,10.00,1,5,45.10,
2095,2095,1,2,1,2,94.30,139.40,45.10,1,1,10.00,1,10,45.10,
2096,2096,1,2,1,2,94.34,139.50,45.16,1,1,10.00,1,15,45.10,
2097,2097,1,2,1,2,94.39,139.50,45.11,1,1,10.00,1,0,45.10,
2098,2098,1,2,1,2,94.43,139.60,45.17,1,1,10.00,1,15,45.10,
2099,2099,1,2,1,2,94.48,139.60,45.12,1,1,10.00,1,0,45.10,
2100,2100,1,2,1,2,94.52,139.70,45.18,1,1,10.00,1,15,45.10,
2101,2101,1,2,1,2,94.57,139.70,45.13,1,1,10.00,1,5,45.10,
2102,2102,1,2,1,2,94.61,139.70,45.09,1,1,10.00,1,0,45.10,
2103,2103,1,2,1,2,94.66,139.80,45.14,1,1,10.00,1,10,45.10,
2104,2104,1,2,1,2,94.70,139.80,45.10,1,1,10.00,1,5,45.10,
2105,2105,1,2,1,2,94.75,139.90,45.15,1,1,10.00,1,5,45.10,
2106,2106,1,2,1,2,94.79,139.90,45.11,1,1,10.00,1,5,45.10,
2107,2107,1,2,1,2,94.84,140.00,45.16,1,1,10.00,1,5,45.10,
2108,2108,1,2,1,2,94.88,140.00,45.12,1,1,10.00,1,15,45.10,
2109,2109,1,2,1,2,94.93,140.10,45.17,1,1,10.00,1,5,45.10,
2110,2110,1,2,1,2,94.97,140.10,45.13,1,1,10.00,1,0,45.10,
2111,2111,1,2,1,2,95.02,140.10,45.08,1,1,10.00,1,15,45.10,
2112,2112,1,2,1,2,95.06,140.20,45.14,1,1,10.00,1,0,45.10,
2113,2113,1,2,1,2,95.11,140.20,45.09,1,1,10.00,1,10,45.10,
2114,2114,1,2,1,2,95.15,140.30,45.15,1,1,10.00,1,10,45.10,
2115,2115,1,2,1,2,95.20,140.30,45.10,1,1,10.00,1,5,45.10,
2116,2116,1,2,1,2,95.24,140.40,45.16,1,1,10.00,1,5,45.10,
2117,2117,1,2,1,2,95.29,140.40,45.11,1,1,10.00,1,15,45.10,
2118,2118,1,2,1,2,95.33,140.50,45.17,1,1,10.00,1,5,45.10,
2119,2119,1,2,1,2,95.38,140.50,45.12,1,1,10.00,1,10,45.10,
2120,2120,1,2,1,2,95.42,140.60,45.18,1,1,10.00,1,10,45.10,
2121,2121,1,2,1,2,95.47,140.60,45.13,1,1,10.00,1,0,45.10,
2122,2122,1,2,1,2,95.51,140.60,45.09,1,1,10.00,1,15,45.10,
2123,2123,1,2,1,2,95.56,140.70,45.14,1,1,10.00,1,10,45.10,
2124,2124,1,2,1,2,95.60,140.70,45.10,1,1,10.00,1,15,45.10,
2125,2125,1,2,1,2,95.65,140.80,45.15,1,1,10.00,1,0,45.10,
2126,2126,1,2,1,2,95.69,140.80,45.11,1,1,10.00,1,0,45.10,
2127,2127,1,2,1,2,95.74,140.90,45.16,1,1,10.00,1,10,45.10,
2128,2128,1,2,1,2,95.78,140.90,45.12,1,1,10.00,1,10,45.10,
2129,2129,1,2,1,2,95.83,141.00,45.17,1,1,10.00,1,5,45.10,
2130,2130,1,2,1,2,95.87,141.00,45.13,1,1,10.00,1,5,45.10,
2131,2131,1,2,1,2,95.92,141.00,45.08,1,1,10.00,1,15,45.10,
2132,2132,1,2,1,2,95.96,141.10,45.14,1,1,10.00,1,15,45.10,
2133,2133,1,2,1,2,96.01,141.10,45.09,1,1,10.00,1,0,45.10,
2134,2134,1,2,1,2,96.05,141.20,45.15,1,1,10.00,1,15,45.10,
2135,2135,1,2,1,2,96.10,141.20,45.10,1,1,10.00,1,15,45.10,
2136,2136,1,2,1,2,96.14,141.30,45.16,1,1,10.00,1,5,45.10,
2137,2137,1,2,1,2,96.19,141.30,45.11,1,1,10.00,1,5,45.10,
2138,2138,1,2,1,2,96.23,141.40,45.17,1,1,10.00,1,5,45.10,
2139,2139,1,2,1,2,96.28,141.40,45.12,1,1,10.00,1,5,45.10,
2140,2140,1,2,1,2,96.32,141.50,45.18,1,1,10.00,1,0,45.10,
2141,2141,1,2,1,2,96.37,141.50,45.13,1,1,10.00,1,0,45.10,
2142,2142,1,2,1,2,96.41,141.50,45.09,1,1,10.00,1,0,45.10,
2143,2143,1,2,1,2,96.46,141.60,45.14,1,1,10.00,1,15,45.10,
2144,2144,1,2,1,2,96.50,141.60,45.10,1,1,10.00,1,10,45.10,
2145,2145,1,2,1,2,96.55,141.70,45.15,1,1,10.00,1,15,45.10,
2146,2146,1,2,1,2,96.59,141.70,45.11,1,1,10.00,1,0,45.10,
2147,2147,1,2,1,2,96.64,141.80,45.16,1,1,10.00,1,5,45.10,
2148,2148,1,2,1,2,96.68,141.80,45.12,1,1,10.00,1,15,45.10,
2149,2149,1,2,1,2,96.73,141.90,45.17,1,1,10.00,1,15,45.10,
2150,2150,1,2,1,2,96.77,141.90,45.13,1,1,10.00,1,5,45.10,
2151,2151,1,2,1,2,96.82,141.90,45.08,1,1,10.00,1,0,45.10,
2152,2152,1,2,1,2,96.86,142.00,45.14,1,1,10.00,1,0,45.10,
2153,2153,1,2,1,2,96.91,142.00,45.09,1,1,10.00,1,10,45.10,
2154,2154,1,2,1,2,96.95,142.10,45.15,1,1,10.00,1,5,45.10,
2155,2155,1,2,1,2,97.00,142.10,45.10,1,1,10.00,1,5,45.10,
2156,2156,1,2,1,2,97.04,142.20,45.16,1,1,10.00,1,10,45.10,
2157,2157,1,2,1,2,97.09,142.20,45.11,1,1,10.00,1,5,45.10,
2158,2158,1,2,1,2,97.13,142.30,45.17,1,1,10.00,1,15,45.10,
2159,2159,1,2,1,2,97.18,142.30,45.12,1,1,10.00,1,0,45.10,
2160,2160,1,2,1,2,97.22,142.40,45.18,1,1,10.00,1,10,45.10,
2161,2161,1,2,1,2,97.27,142.40,45.13,1,1,10.00,1,15,45.10,
2162,2162,1,2,1,2,97.31,142.40,45.09,1,1,10.00,1,10,45.10,
2163,2163,1,2,1,2,97.36,142.50,45.14,1,1,10.00,1,10,45.10,
2164,2164,1,2,1,2,97.40,142.50,45.10,1,1,10.00,1,15,45.10,
2165,2165,1,2,1,2,97.45,142.60,45.15,1,1,10.00,1,10,45.10,
2166,2166,1,2,1,2,97.49,142.60,45.11,1,1,10.00,1,5,45.10,
2167,2167,1,2,1,2,97.54,142.70,45.16,1,1,10.00,1,10,45.10,
2168,2168,1,2,1,2,97.58,142.70,45.12,1,1,10.00,1,5,45.10,
2169,2169,1,2,1,2,97.63,142.80,45.17,1,1,10.00,1,10,45.10,
2170,2170,1,2,1,2,97.67,142.80,45.13,1,1,10.00,1,10,45.10,
2171,2171,1,2,1,2,97.72,142.80,45.08,1,1,10.00,1,0,45.10,
2172,2172,1,2,1,2,97.76,142.90,45.14,1,1,10.00,1,10,45.10,
2173,2173,1,2,1,2,97.81,142.90,45.09,1,1,10.00,1,15,45.10,
2174,2174,1,2,1,2,97.85,143.00,45.15,1,1,10.00,1,10,45.10,
2175,2175,1,2,1,2,97.90,143.00,45.10,1,1,10.00,1,5,45.10,
2176,2176,1,2,1,2,97.94,143.10,45.16,1,1,10.00,1,15,45.10,
2177,2177,1,2,1,2,97.99,143.10,45.11,1,1,10.00,1,15,45.10,
2178,2178,1,2,1,2,98.03,143.20,45.17,1,1,10.00,1,10,45.10,
2179,2179,1,2,1,2,98.08,143.20,45.12,1,1,10.00,1,0,45.10,
2180,2180,1,2,1,2,98.12,143.30,45.18,1,1,10.00,1,0,45.10,
2181,2181,1,2,1,2,98.17,143.30,45.13,1,1,10.00,1,10,45.10,
2182,2182,1,2,1,2,98.21,143.30,45.09,1,1,10.00,1,5,45.10,
2183,2183,1,2,1,2,98.26,143.40,45.14,1,1,10.00,1,0,45.10,
2184,2184,1,2,1,2,98.30,143.40,45.10,1,1,10.00,1,10,45.10,
2185,2185,1,2,1,2,98.35,143.50,45.15,1,1,10.00,1,10,45.10,
2186,2186,1,2,1,2,98.39,143.50,45.11,1,1,10.00,1,15,45.10,
2187,2187,1,2,1,2,98.44,143.60,45.16,1,1,10.00,1,10,45.10,
2188,2188,1,2,1,2,98.48,143.60,45.12,1,1,10.00,1,15,45.10,
2189,2189,1,2,1,2,98.53,143.70,45.17,1,1,10.00,1,10,45.10,
2190,2190,1,2,1,2,98.57,143.70,45.13,1,1,10.00,1,5,45.10,
2191,2191,1,2,1,2,98.62,143.70,45.08,1,1,10.00,1,0,45.10,
2192,2192,1,2,1,2,98.66,143.80,45.14,1,1,10.00,1,10,45.10,
2193,2193,1,2,1,2,98.71,143.80,45.09,1,1,10.00,1,10,45.10,
2194,2194,1,2,1,2,98.75,143.90,45.15,1,1,10.00,1,10,45.10,
2195,2195,1,2,1,2,98.80,143.90,45.10,1,1,10.00,1,10,45.10,
2196,2196,1,2,1,2,98.84,144.00,45.16,1,1,10.00,1,0,45.10,
2197,2197,1,2,1,2,98.89,144.00,45.11,1,1,10.00,1,0,45.10,
2198,2198,1,2,1,2,98.93,144.10,45.17,1,1,10.00,1,5,45.10,
2199,2199,1,2,1,2,98.98,144.10,45.12,1,1,10.00,1,10,45.10,
2200,2200,1,2,1,2,99.02,144.20,45.18,1,1,10.00,1,10,45.10,
2201,2201,1,2,1,2,99.07,144.20,45.13,1,1,10.00,1,10,45.10,
2202,2202,1,2,1,2,99.11,144.20,45.09,1,1,10.00,1,15,45.10,
2203,2203,1,2,1,2,99.16,144.30,45.14,1,1,10.00,1,10,45.10,
2204,2204,1,2,1,2,99.20,144.30,45.10,1,1,10.00,1,0,45.10,
2205,2205,1,2,1,2,99.25,144.40,45.15,1,1,10.00,1,15,45.10,
2206,2206,1,2,1,2,99.29,144.40,45.11,1,1,10.00,1,0,45.10,
2207,2207,1,2,1,2,99.34,144.50,45.16,1,1,10.00,1,10,45.10,
2208,2208,1,2,1,2,99.38,144.50,45.12,1,1,10.00,1,15,45.10,
2209,2209,1,2,1,2,99.43,144.60,45.17,1,1,10.00,1,5,45.10,
2210,2210,1,2,1,2,99.47,144.60,45.13,1,1,10.00,1,0,45.10,
2211,2211,1,2,1,2,99.52,144.60,45.08,1,1,10.00,1,0,45.10,
2212,2212,1,2,1,2,99.56,144.70,45.14,1,1,10.00,1,5,45.10,
2213,2213,1,2,1,2,99.61,144.70,45.09,1,1,10.00,1,15,45.10,
2214,2214,1,2,1,2,99.65,144.80,45.15,1,1,10.00,1,10,45.10,
2215,2215,1,2,1,2,99.70,144.80,45.10,1,1,10.00,1,5,45.10,
2216,2216,1,2,1,2,99.74,144.90,45.16,1,1,10.00,1,15,45.10,
2217,2217,1,2,1,2,99.79,144.90,45.11,1,1,10.00,1,10,45.10,
2218,2218,1,2,1,2,99.83,145.00,45.17,1,1,10.00,1,10,45.10,
2219,2219,1,2,1,2,99.88,145.00,45.12,1,1,10.00,1,15,45.10,
2220,2220,1,2,1,2,99.92,145.10,45.18,1,1,10.00,1,0,45.10,
2221,2221,1,2,1,2,99.97,145.10,45.14,1,1,10.00,1,5,45.10,
2222,2222,1,2,1,2,100.01,145.10,45.09,1,1,10.00,1,15,45.10,
2223,2223,1,2,1,2,100.05,145.20,45.15,1,1,10.00,1,15,45.10,
2224,2224,1,2,1,2,100.10,145.20,45.10,1,1,10.00,1,10,45.10,
2225,2225,1,2,1,2,100.14,145.30,45.16,1,1,10.00,1,0,45.10,
2226,2226,1,2,1,2,100.19,145.30,45.11,1,1,10.00,1,10,45.10,
2227,2227,1,2,1,2,100.23,145.40,45.17,1,1,10.00,1,5,45.10,
2228,2228,1,2,1,2,100.28,145.40,45.12,1,1,10.00,1,15,45.10,
2229,2229,1,2,1,2,100.32,145.50,45.18,1,1,10.00,1,10,45.10,
2230,2230,1,2,1,2,100.37,145.50,45.13,1,1,10.00,1,0,45.10,
2231,2231,1,2,1,2,100.41,145.50,45.09,1,1,10.00,1,0,45.10,
2232,2232,1,2,1,2,100.46,145.60,45.14,1,1,10.00,1,5,45.10,
2233,2233,1,2,1,2,100.50,145.60,45.10,1,1,10.00,1,15,45.10,
